Time,Displacement 1,Displacement 2,Displacement 3,Displacement 4,Displacement 5,Displacement 6,Displacement 7,Displacement 8,Displacement 9,Displacement 10,Displacement 11,Displacement 12,Displacement 13,Displacement 14,Displacement 15,Displacement 16,Displacement 17,Displacement 18,Displacement 19,Displacement 20,Displacement 21,Displacement 22,Displacement 23,Displacement 24,Displacement 25,Displacement 26,Displacement 27,Displacement 28,Displacement 29,Displacement 30
8.626176,0,0,0,0,0,-1.353246,-1.8629376,-3.014422,-3.482988,-3.264906,-1.1413906,-3.588914,-3.492958,-2.757704,-1.6847304,-4.570713,6.034385,0.7661035,4.1245995,6.7821,2.286465,6.380205,0.16835546,2.5388185,-5.763945,-13.49657,-0.7230955,12.374395,11.741955,0
8.631168,0,0,0,0,0,-1.352,-1.8591992,-3.015668,-3.484234,-3.261168,-1.1388984,-3.587668,-3.489218,-2.756458,-1.6859766,-4.5551365,6.028155,0.7380665,4.180674,6.760295,2.2553025,6.44875,0.17084766,2.4951955,-5.726565,-13.46542,-0.77917,12.38374,11.779335,0
8.63616,0,0,0,0,0,-1.353246,-1.8616914,-3.015668,-3.484234,-3.261168,-1.1413906,-3.591406,-3.487972,-2.75895,-1.6897188,-4.570713,6.028155,0.815957,4.13083,6.750945,2.2926955,6.392665,0.16960156,2.5388185,-5.776405,-13.47165,-0.741787,12.368165,11.779335,0
8.641152,0,0,0,0,0,-1.3495078,-1.8604454,-3.013176,-3.478004,-3.259922,-1.1388984,-3.591406,-3.489218,-2.760196,-1.6897188,-4.570713,6.040615,0.784795,4.127715,6.797685,2.2708885,6.386435,0.15589454,2.5263575,-5.763945,-13.45296,-0.7573635,12.37751,11.76999,0
8.646144,0,0,0,0,0,-1.352,-1.8579532,-3.01193,-3.486726,-3.262414,-1.1388984,-3.597636,-3.490464,-2.756458,-1.692211,-4.5769435,6.034385,0.78791,4.1214845,6.8008,2.2553025,6.39578,0.15340234,2.5138965,-5.763945,-13.47788,-0.7199805,12.386855,11.726375,0
8.651136,0,0,0,0,0,-1.352,-1.8604454,-3.01193,-3.47925,-3.26366,-1.1364062,-3.588914,-3.48548,-2.75521,-1.6872226,-4.5675975,6.01881,0.775449,4.180674,6.72914,2.274004,6.44252,0.17832812,2.545049,-5.76083,-13.48411,-0.7355565,12.37128,11.766875,0
8.656128,0,0,0,0,0,-1.3544922,-1.8604454,-3.015668,-3.486726,-3.262414,-1.1413906,-3.593898,-3.489218,-2.761442,-1.6872226,-4.573828,6.0375,0.8066115,4.127715,6.7416,2.2926955,6.433175,0.17957422,2.5170115,-5.710985,-13.515265,-0.7355565,12.405545,11.732605,0
8.66112,0,0,0,0,0,-1.352,-1.8654296,-3.01068,-3.481742,-3.264906,-1.133914,-3.593898,-3.492958,-2.751472,-1.6897188,-4.5769435,6.021925,0.815957,4.155752,6.7416,2.28958,6.426935,0.17957422,2.5388185,-5.717215,-13.515265,-0.7480175,12.427365,11.71703,0
8.666112,0,0,0,0,0,-1.3457656,-1.8629376,-3.01068,-3.482988,-3.266152,-1.1388984,-3.591406,-3.500434,-2.75521,-1.6884688,-4.5644825,6.021925,0.769219,4.1619825,6.72914,2.2833495,6.43629,0.17957422,2.5294725,-5.717215,-13.509035,-0.738672,12.40866,11.726375,0
8.671104,0,0,0,0,0,-1.3557382,-1.8616914,-3.009434,-3.482988,-3.26366,-1.1351602,-3.595144,-3.489218,-2.752718,-1.692211,-4.570713,6.021925,0.800381,4.143291,6.74783,2.2926955,6.380205,0.17209766,2.5388185,-5.763945,-13.49969,-0.7199805,12.37128,11.735725,0
8.676096,0,0,0,0,0,-1.3495078,-1.8616914,-3.009434,-3.486726,-3.268644,-1.1351602,-3.593898,-3.499188,-2.753964,-1.6897188,-4.561367,6.01258,0.747412,4.168213,6.73537,2.274004,6.44252,0.17832812,2.5170115,-5.717215,-13.51215,-0.754248,12.43048,11.72949,0
8.681088,0,0,0,0,0,-1.350754,-1.8616914,-3.013176,-3.480496,-3.264906,-1.1364062,-3.591406,-3.494204,-2.753964,-1.6872226,-4.5675975,6.015695,0.7411815,4.1775585,6.766525,2.2490725,6.44252,0.1633711,2.4983105,-5.717215,-13.47165,-0.769824,12.42424,11.741955,0
8.68608,0,0,0,0,0,-1.3470156,-1.8654296,-3.009434,-3.480496,-3.264906,-1.1364062,-3.592652,-3.496696,-2.753964,-1.6909648,-4.5644825,6.01258,0.7411815,4.1744435,6.744715,2.2802345,6.439405,0.1833125,2.520127,-5.717215,-13.509035,-0.751133,12.41801,11.71703,0
8.691072,0,0,0,0,0,-1.352,-1.8654296,-3.01193,-3.480496,-3.266152,-1.1364062,-3.588914,-3.492958,-2.75895,-1.6834844,-4.5675975,6.02504,0.7380665,4.158867,6.7821,2.242842,6.426935,0.15963282,2.488965,-5.745255,-13.45296,-0.7760545,12.37751,11.773105,0
8.696064,0,0,0,0,0,-1.3470156,-1.8604454,-3.01068,-3.481742,-3.262414,-1.1376524,-3.587668,-3.492958,-2.75895,-1.6884688,-4.558252,6.028155,0.734951,4.1464065,6.78833,2.2490725,6.398895,0.15464844,2.49208,-5.732795,-13.47788,-0.7760545,12.421125,11.754415,0
8.701056,0,0,0,0,0,-1.3544922,-1.8591992,-3.015668,-3.484234,-3.262414,-1.1413906,-3.597636,-3.486726,-2.760196,-1.6884688,-4.5800585,6.034385,0.800381,4.118369,6.7821,2.2677735,6.392665,0.15714062,2.4951955,-5.7546,-13.45919,-0.7854005,12.386855,11.773105,0
8.706048,0,0,0,0,0,-1.350754,-1.8579532,-3.01193,-3.480496,-3.261168,-1.1364062,-3.592652,-3.490464,-2.760196,-1.6872226,-4.570713,6.034385,0.800381,4.1245995,6.797685,2.245957,6.411355,0.162125,2.501426,-5.7141,-13.480995,-0.77917,12.41801,11.760645,0
8.71104,0,0,0,0,0,-1.3544922,-1.8629376,-3.013176,-3.482988,-3.262414,-1.1388984,-3.593898,-3.490464,-2.756458,-1.6884688,-4.583174,6.03127,0.803496,4.115254,6.76964,2.2833495,6.392665,0.15340234,2.520127,-5.76083,-13.45296,-0.766709,12.368165,11.77622,0
8.716032,0,0,0,0,0,-1.350754,-1.855461,-3.01068,-3.482988,-3.258676,-1.1388984,-3.59016,-3.487972,-2.757704,-1.6909648,-4.570713,6.046845,0.7941405,4.118369,6.7821,2.2802345,6.38955,0.16835546,2.5419335,-5.76706,-13.49657,-0.7324415,12.37751,11.732605,0
8.721024,0,0,0,0,0,-1.3569844,-1.8616914,-3.013176,-3.482988,-3.262414,-1.1388984,-3.598882,-3.49171,-2.752718,-1.6909648,-4.570713,6.021925,0.8190725,4.1464065,6.74783,2.2958105,6.39578,0.17209766,2.532588,-5.776405,-13.47788,-0.7355565,12.35882,11.741955,0
8.726016,0,0,0,0,0,-1.3544922,-1.856707,-3.014422,-3.486726,-3.259922,-1.132668,-3.593898,-3.490464,-2.752718,-1.693457,-4.558252,6.03127,0.8221875,4.1339455,6.75718,2.298926,6.380205,0.16461718,2.5294725,-5.76083,-13.456075,-0.763594,12.37751,11.773105,0
8.731008,0,0,0,0,0,-1.3569844,-1.8616914,-3.013176,-3.486726,-3.262414,-1.1351602,-3.59639,-3.49171,-2.75521,-1.6884688,-4.5769435,6.02504,0.812842,4.1464065,6.73537,2.3051565,6.420705,0.17957422,2.532588,-5.726565,-13.51215,-0.7449025,12.405545,11.720145,0
8.736,0,0,0,0,0,-1.353246,-1.8629376,-3.005696,-3.484234,-3.259922,-1.1314218,-3.59639,-3.486726,-2.753964,-1.6909648,-4.570713,6.02504,0.775449,4.1744435,6.738485,2.2708885,6.44875,0.18082032,2.5263575,-5.73591,-13.509035,-0.729326,12.380625,11.72949,0
8.740992,0,0,0,0,0,-1.3582304,-1.8641836,-3.013176,-3.48548,-3.26366,-1.1351602,-3.597636,-3.492958,-2.753964,-1.6897188,-4.5644825,6.021925,0.7661035,4.1744435,6.738485,2.2802345,6.43006,0.17583594,2.5419335,-5.74837,-13.51215,-0.7355565,12.374395,11.732605,0
8.745984,0,0,0,0,0,-1.3495078,-1.8679218,-3.01068,-3.481742,-3.264906,-1.1364062,-3.591406,-3.494204,-2.752718,-1.6872226,-4.5644825,6.028155,0.8066115,4.118369,6.778985,2.2958105,6.39578,0.17583594,2.548164,-5.732795,-13.515265,-0.7355565,12.3962,11.720145,0
8.750976,0,0,0,0,0,-1.352,-1.8666758,-3.01068,-3.484234,-3.266152,-1.1351602,-3.593898,-3.49171,-2.753964,-1.6909648,-4.558252,6.021925,0.7505275,4.183789,6.76341,2.2553025,6.445635,0.17209766,2.4983105,-5.710985,-13.49657,-0.7854005,12.411775,11.726375,0
8.755968,0,0,0,0,0,-1.352,-1.8616914,-3.014422,-3.47925,-3.26366,-1.132668,-3.588914,-3.49171,-2.752718,-1.6847304,-4.5644825,6.034385,0.7380665,4.155752,6.8008,2.242842,6.40201,0.15838672,2.4983105,-5.7546,-13.468535,-0.791631,12.414895,11.71703,0
8.76096,0,0,0,0,0,-1.352,-1.8654296,-3.014422,-3.482988,-3.266152,-1.1426368,-3.595144,-3.490464,-2.760196,-1.6897188,-4.5769435,6.0375,0.7910255,4.1245995,6.797685,2.261533,6.38955,0.15589454,2.5107815,-5.7546,-13.462305,-0.794746,12.41801,11.72949,0
8.765952,0,0,0,0,0,-1.353246,-1.8604454,-3.006942,-3.481742,-3.25743,-1.1314218,-3.593898,-3.49171,-2.753964,-1.692211,-4.5520215,6.03127,0.734951,4.180674,6.76964,2.2490725,6.43629,0.15963282,2.49208,-5.745255,-13.462305,-0.791631,12.368165,11.773105,0
8.770944,0,0,0,0,0,-1.3495078,-1.8616914,-3.013176,-3.480496,-3.267398,-1.1426368,-3.588914,-3.494204,-2.75895,-1.6847304,-4.5675975,6.028155,0.7505275,4.127715,6.81326,2.274004,6.392665,0.16710938,2.532588,-5.77329,-13.49034,-0.751133,12.35882,11.779335,0
8.775936,0,0,0,0,0,-1.353246,-1.8604454,-3.014422,-3.481742,-3.26366,-1.1388984,-3.591406,-3.490464,-2.757704,-1.6834844,-4.5769435,6.03127,0.8066115,4.127715,6.8008,2.2521875,6.411355,0.16586328,2.4951955,-5.72968,-13.47165,-0.8009865,12.386855,11.76999,0
8.780928,0,0,0,0,0,-1.3445196,-1.8579532,-3.009434,-3.47925,-3.259922,-1.1401446,-3.591406,-3.494204,-2.760196,-1.6872226,-4.5675975,6.0375,0.8066115,4.1214845,6.77587,2.2958105,6.386435,0.1845586,2.5419335,-5.76706,-13.487225,-0.7604785,12.361935,11.76999,0
8.78592,0,0,0,0,0,-1.3544922,-1.8616914,-3.014422,-3.48548,-3.261168,-1.1364062,-3.597636,-3.487972,-2.757704,-1.6847304,-4.5675975,6.034385,0.7411815,4.1495215,6.797685,2.245957,6.433175,0.17458984,2.4951955,-5.723445,-13.487225,-0.794746,12.40243,11.7513,0
8.790912,0,0,0,0,0,-1.3495078,-1.8579532,-3.01193,-3.481742,-3.262414,-1.1413906,-3.592652,-3.494204,-2.760196,-1.6859766,-4.5675975,6.03127,0.7972655,4.118369,6.77587,2.2926955,6.392665,0.1845586,2.532588,-5.7546,-13.468535,-0.8009865,12.38997,11.754415,0
8.795904,0,0,0,0,0,-1.353246,-1.8604454,-3.01193,-3.48548,-3.26366,-1.1376524,-3.59639,-3.489218,-2.75521,-1.6897188,-4.586289,6.03127,0.7785645,4.13083,6.80703,2.242842,6.41759,0.17458984,2.4983105,-5.72033,-13.47788,-0.8009865,12.386855,11.760645,0
8.800896,0,0,0,0,0,-1.350754,-1.8604454,-3.01068,-3.481742,-3.261168,-1.1388984,-3.595144,-3.489218,-2.760196,-1.6897188,-4.5675975,6.0375,0.784795,4.1214845,6.7821,2.277119,6.39578,0.16835546,2.520127,-5.76083,-13.47165,-0.7760545,12.361935,11.760645,0
8.805888,0,0,0,0,0,-1.3582304,-1.8629376,-3.01193,-3.482988,-3.262414,-1.1376524,-3.59639,-3.48548,-2.760196,-1.6847304,-4.573828,6.034385,0.784795,4.127715,6.8008,2.274004,6.38955,0.16960156,2.5263575,-5.76706,-13.487225,-0.766709,12.35882,11.76999,0
8.81088,0,0,0,0,0,-1.352,-1.856707,-3.01068,-3.482988,-3.258676,-1.1351602,-3.591406,-3.487972,-2.75521,-1.692211,-4.570713,6.021925,0.8066115,4.143291,6.744715,2.298926,6.405125,0.18829688,2.545049,-5.745255,-13.51838,-0.7449025,12.355705,11.720145,0
8.815872,0,0,0,0,0,-1.3544922,-1.8654296,-3.009434,-3.486726,-3.262414,-1.1351602,-3.597636,-3.487972,-2.753964,-1.6884688,-4.5769435,6.03127,0.8066115,4.140176,6.750945,2.2958105,6.43006,0.19701954,2.523242,-5.723445,-13.521495,-0.7573635,12.393085,11.707685,0
8.820864,0,0,0,0,0,-1.353246,-1.8641836,-3.005696,-3.48548,-3.26366,-1.133914,-3.59639,-3.49171,-2.75521,-1.6959492,-4.561367,6.03127,0.784795,4.1526365,6.744715,2.2958105,6.373975,0.17708204,2.535703,-5.770175,-13.51215,-0.7480175,12.386855,11.7108,0
8.825856,0,0,0,0,0,-1.352,-1.8679218,-3.01068,-3.484234,-3.267398,-1.1364062,-3.593898,-3.49545,-2.753964,-1.6897188,-4.5675975,6.02504,0.7910255,4.1650975,6.744715,2.2958105,6.411355,0.18954296,2.5388185,-5.732795,-13.521495,-0.7729395,12.40243,11.701455,0
8.830848,0,0,0,0,0,-1.350754,-1.8666758,-3.008188,-3.482988,-3.262414,-1.132668,-3.593898,-3.490464,-2.753964,-1.692211,-4.561367,6.028155,0.8066115,4.1526365,6.74783,2.286465,6.41759,0.19452734,2.5263575,-5.723445,-13.527735,-0.766709,12.38997,11.71703,0
8.83584,0,0,0,0,0,-1.350754,-1.8666758,-3.014422,-3.481742,-3.267398,-1.1376524,-3.59639,-3.492958,-2.750226,-1.6884688,-4.561367,6.015695,0.734951,4.1775585,6.772755,2.242842,6.41759,0.17084766,2.488965,-5.739025,-13.47788,-0.8041015,12.374395,11.754415,0
8.840832,0,0,0,0,0,-1.3495078,-1.8641836,-3.009434,-3.47925,-3.262414,-1.133914,-3.588914,-3.492958,-2.750226,-1.6834844,-4.561367,6.03127,0.734951,4.155752,6.785215,2.2521875,6.433175,0.18829688,2.5138965,-5.72033,-13.533965,-0.7729395,12.399315,11.707685,0
8.845824,0,0,0,0,0,-1.350754,-1.8654296,-3.015668,-3.484234,-3.264906,-1.1401446,-3.59016,-3.49545,-2.753964,-1.6872226,-4.558252,6.009465,0.7505275,4.180674,6.7416,2.274004,6.426935,0.19078906,2.501426,-5.710985,-13.49969,-0.8009865,12.3962,11.748185,0
8.850816,0,0,0,0,0,-1.352,-1.8604454,-3.01193,-3.482988,-3.259922,-1.1388984,-3.59016,-3.484234,-2.75895,-1.6822382,-4.5769435,6.028155,0.7661035,4.1370605,6.8008,2.242842,6.40201,0.17209766,2.4827345,-5.74214,-13.480995,-0.807217,12.393085,11.741955,0
8.855808,0,0,0,0,0,-1.353246,-1.8591992,-3.015668,-3.48548,-3.261168,-1.1413906,-3.59016,-3.492958,-2.75521,-1.6859766,-4.561367,6.021925,0.7411815,4.171328,6.78833,2.242842,6.37709,0.16710938,2.5138965,-5.76706,-13.493455,-0.766709,12.346355,11.760645,0
8.8608,0,0,0,0,0,-1.3544922,-1.8591992,-3.01193,-3.482988,-3.259922,-1.1401446,-3.591406,-3.490464,-2.75521,-1.6872226,-4.5800585,6.015695,0.812842,4.118369,6.778985,2.2708885,6.39578,0.17334376,2.49208,-5.72968,-13.49034,-0.8134475,12.368165,11.760645,0
8.865792,0,0,0,0,0,-1.350754,-1.8616914,-3.015668,-3.482988,-3.264906,-1.1413906,-3.592652,-3.487972,-2.75895,-1.6859766,-4.5675975,6.03127,0.7910255,4.127715,6.79457,2.274004,6.37709,0.16835546,2.5294725,-5.770175,-13.49657,-0.7604785,12.340125,11.720145,0
8.870784,0,0,0,0,0,-1.3557382,-1.8629376,-3.009434,-3.48548,-3.262414,-1.1351602,-3.59639,-3.486726,-2.756458,-1.6884688,-4.583174,6.028155,0.78791,4.1245995,6.8008,2.2708885,6.373975,0.16710938,2.5170115,-5.77329,-13.49034,-0.7885155,12.34324,11.76376,0
8.875776,0,0,0,0,0,-1.353246,-1.8579532,-3.008188,-3.48548,-3.258676,-1.1388984,-3.595144,-3.490464,-2.760196,-1.6897188,-4.5800585,6.028155,0.769219,4.1245995,6.79457,2.2553025,6.37709,0.16835546,2.5107815,-5.776405,-13.49969,-0.766709,12.33701,11.71703,0
8.880768,0,0,0,0,0,-1.353246,-1.8641836,-3.01068,-3.482988,-3.262414,-1.1364062,-3.593898,-3.487972,-2.75521,-1.6909648,-4.5769435,6.01258,0.8190725,4.143291,6.73537,2.2958105,6.40201,0.19328126,2.545049,-5.739025,-13.533965,-0.766709,12.37751,11.70457,0
8.88576,0,0,0,0,0,-1.3544922,-1.8616914,-3.006942,-3.481742,-3.262414,-1.1314218,-3.597636,-3.490464,-2.75521,-1.6947032,-4.573828,6.01258,0.8097265,4.143291,6.74783,2.28958,6.392665,0.19078906,2.535703,-5.74837,-13.527735,-0.7573635,12.34324,11.720145,0
8.890752,0,0,0,0,0,-1.3569844,-1.8666758,-3.009434,-3.48548,-3.264906,-1.133914,-3.59639,-3.490464,-2.75521,-1.6897188,-4.583174,6.009465,0.815957,4.13083,6.750945,2.2926955,6.367745,0.18829688,2.548164,-5.7546,-13.527735,-0.763594,12.374395,11.701455,0
8.895744,0,0,0,0,0,-1.353246,-1.8629376,-3.006942,-3.482988,-3.262414,-1.1351602,-3.591406,-3.492958,-2.75521,-1.6909648,-4.545791,6.015695,0.7411815,4.171328,6.7821,2.242842,6.373975,0.16710938,2.504541,-5.776405,-13.48411,-0.8134475,12.37128,11.74507,0
8.900736,0,0,0,0,0,-1.3544922,-1.8666758,-3.009434,-3.48548,-3.264906,-1.133914,-3.593898,-3.49545,-2.753964,-1.6847304,-4.558252,6.009465,0.7661035,4.1495215,6.744715,2.2926955,6.361515,0.1820664,2.535703,-5.782635,-13.509035,-0.754248,12.361935,11.69834,0
8.905728,0,0,0,0,0,-1.3470156,-1.8629376,-3.01193,-3.478004,-3.262414,-1.1351602,-3.586422,-3.49171,-2.75521,-1.6859766,-4.558252,6.015695,0.7287205,4.168213,6.760295,2.2553025,6.411355,0.18829688,2.4983105,-5.726565,-13.51215,-0.8041015,12.393085,11.72326,0
8.91072,0,0,0,0,0,-1.3544922,-1.8679218,-3.01068,-3.484234,-3.268644,-1.1376524,-3.587668,-3.492958,-2.756458,-1.6859766,-4.5644825,6.01258,0.731836,4.1495215,6.7821,2.2521875,6.40824,0.18829688,2.5138965,-5.732795,-13.54331,-0.77917,12.38374,11.695225,0
8.915712,0,0,0,0,0,-1.3544922,-1.8629376,-3.00445,-3.484234,-3.26366,-1.1351602,-3.587668,-3.486726,-2.756458,-1.6822382,-4.5675975,6.01258,0.7411815,4.140176,6.791445,2.2521875,6.37086,0.16586328,2.4858495,-5.757715,-13.49657,-0.8165625,12.386855,11.732605,0
8.920704,0,0,0,0,0,-1.3495078,-1.869168,-3.013176,-3.481742,-3.272382,-1.1401446,-3.587668,-3.49171,-2.757704,-1.6872226,-4.5769435,6.01881,0.8097265,4.1090235,6.76964,2.28958,6.34282,0.17209766,2.5170115,-5.776405,-13.487225,-0.8134475,12.38997,11.72326,0
8.925696,0,0,0,0,0,-1.352,-1.8604454,-3.013176,-3.482988,-3.258676,-1.1314218,-3.595144,-3.490464,-2.753964,-1.6872226,-4.5769435,6.00323,0.812842,4.1090235,6.778985,2.2708885,6.3584,0.16586328,2.4827345,-5.739025,-13.515265,-0.8041015,12.393085,11.69834,0
8.930688,0,0,0,0,0,-1.353246,-1.8654296,-3.01193,-3.480496,-3.266152,-1.1364062,-3.591406,-3.494204,-2.756458,-1.6859766,-4.573828,6.009465,0.772334,4.1214845,6.77587,2.28958,6.35217,0.17957422,2.523242,-5.77952,-13.48411,-0.8165625,12.368165,11.748185,0
8.93568,0,0,0,0,0,-1.3557382,-1.8629376,-3.01068,-3.484234,-3.262414,-1.133914,-3.600132,-3.487972,-2.75895,-1.6847304,-4.5925295,6.00635,0.8066115,4.127715,6.738485,2.3051565,6.367745,0.18829688,2.532588,-5.788865,-13.49657,-0.791631,12.340125,11.754415,0
8.940672,0,0,0,0,0,-1.352,-1.856707,-3.01068,-3.484234,-3.26366,-1.1388984,-3.59639,-3.487972,-2.756458,-1.693457,-4.570713,6.00635,0.815957,4.1090235,6.76964,2.274004,6.35217,0.16586328,2.4951955,-5.763945,-13.49034,-0.8196775,12.37751,11.741955,0
8.945664,0,0,0,0,0,-1.3557382,-1.8604454,-3.01193,-3.484234,-3.26366,-1.1376524,-3.597636,-3.487972,-2.757704,-1.6897188,-4.573828,6.00323,0.812842,4.1090235,6.772755,2.28958,6.34594,0.1833125,2.5294725,-5.77952,-13.53708,-0.7604785,12.368165,11.69834,0
8.950656,0,0,0,0,0,-1.3544922,-1.8604454,-3.00445,-3.48548,-3.261168,-1.1351602,-3.59639,-3.487972,-2.757704,-1.693457,-4.573828,6.00635,0.8066115,4.115254,6.766525,2.286465,6.34594,0.17209766,2.520127,-5.776405,-13.493455,-0.7885155,12.33701,11.75753,0
8.955648,0,0,0,0,0,-1.3544922,-1.8604454,-3.013176,-3.481742,-3.259922,-1.1376524,-3.586422,-3.49171,-2.756458,-1.6822382,-4.5769435,6.01258,0.8066115,4.105908,6.76964,2.28958,6.349055,0.18705078,2.5294725,-5.763945,-13.53708,-0.763594,12.35882,11.71703,0
8.96064,0,0,0,0,0,-1.350754,-1.8579532,-3.013176,-3.48548,-3.258676,-1.133914,-3.595144,-3.490464,-2.75521,-1.6909648,-4.5520215,6.000115,0.7380665,4.171328,6.750945,2.258418,6.39578,0.19078906,2.5138965,-5.732795,-13.54954,-0.7729395,12.355705,11.720145,0
8.965632,0,0,0,0,0,-1.3544922,-1.8666758,-3.01068,-3.481742,-3.264906,-1.1301758,-3.59639,-3.490464,-2.756458,-1.6884688,-4.5769435,6.00635,0.8066115,4.1121385,6.75718,2.298926,6.367745,0.19328126,2.5388185,-5.751485,-13.540195,-0.766709,12.35259,11.713915,0
8.970624,0,0,0,0,0,-1.352,-1.8616914,-3.009434,-3.482988,-3.261168,-1.132668,-3.595144,-3.49171,-2.752718,-1.693457,-4.561367,5.993885,0.7910255,4.1495215,6.7416,2.298926,6.355285,0.18829688,2.535703,-5.763945,-13.53708,-0.763594,12.349475,11.71703,0
8.975616,0,0,0,0,0,-1.3557382,-1.8666758,-3.01193,-3.484234,-3.267398,-1.1314218,-3.595144,-3.497942,-2.753964,-1.6909648,-4.573828,5.99077,0.7661035,4.168213,6.772755,2.2490725,6.386435,0.18580468,2.4983105,-5.72968,-13.546425,-0.77917,12.35259,11.7108,0
8.980608,0,0,0,0,0,-1.350754,-1.8616914,-3.005696,-3.484234,-3.26366,-1.1289296,-3.588914,-3.490464,-2.752718,-1.6859766,-4.561367,5.98454,0.772334,4.155752,6.738485,2.2833495,6.373975,0.19328126,2.501426,-5.732795,-13.53708,-0.791631,12.374395,11.701455,0
8.9856,0,0,0,0,0,-1.350754,-1.8679218,-3.01068,-3.481742,-3.266152,-1.1401446,-3.59016,-3.492958,-2.760196,-1.6872226,-4.5675975,6.009465,0.744297,4.1339455,6.791445,2.2521875,6.349055,0.17583594,2.488965,-5.726565,-13.552655,-0.763594,12.333895,11.726375,0
8.990592,0,0,0,0,0,-1.350754,-1.8629376,-3.01068,-3.481742,-3.26366,-1.132668,-3.59016,-3.492958,-2.750226,-1.6897188,-4.5644825,5.99077,0.7661035,4.1650975,6.732255,2.261533,6.373975,0.19203516,2.4858495,-5.726565,-13.52461,-0.8165625,12.380625,11.74507,0
8.995584,0,0,0,0,0,-1.3470156,-1.8604454,-3.014422,-3.481742,-3.266152,-1.1426368,-3.59016,-3.494204,-2.760196,-1.6884688,-4.5800585,6.009465,0.8066115,4.105908,6.7821,2.2646485,6.34282,0.17084766,2.479619,-5.723445,-13.515265,-0.822793,12.38997,11.71703,0
9.000576,0,0,0,0,0,-1.350754,-1.8641836,-3.015668,-3.480496,-3.266152,-1.132668,-3.59016,-3.49171,-2.752718,-1.6897188,-4.570713,5.99077,0.7661035,4.1619825,6.72914,2.274004,6.38332,0.18705078,2.488965,-5.732795,-13.527735,-0.8134475,12.38997,11.7108,0
9.005568,0,0,0,0,0,-1.352,-1.8604454,-3.013176,-3.482988,-3.259922,-1.1401446,-3.591406,-3.490464,-2.760196,-1.6847304,-4.5675975,6.00323,0.7380665,4.1370605,6.797685,2.261533,6.327245,0.16710938,2.4951955,-5.776405,-13.49657,-0.825908,12.340125,11.741955,0
9.01056,0,0,0,0,0,-1.353246,-1.8616914,-3.014422,-3.482988,-3.259922,-1.1388984,-3.593898,-3.487972,-2.753964,-1.6909648,-4.583174,5.987655,0.815957,4.127715,6.76341,2.286465,6.32413,0.16461718,2.4702735,-5.770175,-13.502805,-0.8196775,12.340125,11.74507,0
9.015552,0,0,0,0,0,-1.350754,-1.8591992,-3.013176,-3.480496,-3.259922,-1.1388984,-3.592652,-3.486726,-2.75895,-1.693457,-4.570713,6.000115,0.8097265,4.105908,6.766525,2.277119,6.321015,0.16461718,2.501426,-5.79198,-13.49657,-0.822793,12.34324,11.735725,0
9.020544,0,0,0,0,0,-1.3544922,-1.8604454,-3.013176,-3.481742,-3.26366,-1.1401446,-3.593898,-3.489218,-2.760196,-1.6822382,-4.573828,5.993885,0.7661035,4.1121385,6.778985,2.2802345,6.32413,0.17084766,2.504541,-5.798215,-13.493455,-0.8009865,12.32455,11.754415,0
9.025536,0,0,0,0,0,-1.3470156,-1.8591992,-3.01068,-3.481742,-3.254934,-1.1388984,-3.593898,-3.486726,-2.756458,-1.693457,-4.5675975,5.993885,0.8190725,4.118369,6.75718,2.2926955,6.3179,0.16461718,2.479619,-5.776405,-13.49657,-0.8290235,12.34324,11.74507,0
9.030528,0,0,0,0,0,-1.3569844,-1.8654296,-3.01068,-3.482988,-3.26366,-1.1351602,-3.597636,-3.490464,-2.756458,-1.6909648,-4.5769435,5.981425,0.815957,4.13083,6.72914,2.2958105,6.314785,0.1820664,2.5138965,-5.80133,-13.52461,-0.77917,12.33078,11.70457,0
9.03552,0,0,0,0,0,-1.352,-1.8654296,-3.009434,-3.48548,-3.262414,-1.132668,-3.592652,-3.490464,-2.752718,-1.6909648,-4.561367,5.997,0.7816795,4.140176,6.732255,2.3051565,6.333475,0.19203516,2.520127,-5.770175,-13.546425,-0.766709,12.32455,11.7108,0
9.040512,0,0,0,0,0,-1.350754,-1.8666758,-3.01193,-3.482988,-3.266152,-1.1388984,-3.588914,-3.49545,-2.75521,-1.6872226,-4.5675975,5.98454,0.7661035,4.158867,6.71668,2.2833495,6.34594,0.19328126,2.520127,-5.763945,-13.546425,-0.769824,12.33078,11.701455,0
9.045504,0,0,0,0,0,-1.352,-1.8641836,-3.008188,-3.48548,-3.262414,-1.1351602,-3.588914,-3.494204,-2.751472,-1.6847304,-4.561367,5.99077,0.734951,4.1495215,6.75718,2.245957,6.355285,0.17583594,2.4733885,-5.739025,-13.53085,-0.8041015,12.37128,11.695225,0
9.050496,0,0,0,0,0,-1.350754,-1.8629376,-3.01068,-3.484234,-3.267398,-1.1388984,-3.591406,-3.49171,-2.761442,-1.6859766,-4.5675975,5.997,0.731836,4.13083,6.766525,2.2490725,6.367745,0.19452734,2.5107815,-5.763945,-13.54954,-0.7885155,12.37128,11.69211,0
9.055488,0,0,0,0,0,-1.350754,-1.8641836,-3.008188,-3.481742,-3.262414,-1.1301758,-3.59016,-3.492958,-2.753964,-1.6822382,-4.5644825,5.975195,0.7411815,4.158867,6.760295,2.2397265,6.33659,0.17084766,2.4578125,-5.77329,-13.49657,-0.825908,12.340125,11.73884,0
